policy_type,threshold,action_delay,timeout,score_point_s,score_mode,cutoff_rate,mean_latency,timeout_rate,detect_rate,f1,n_hold_spans,n_eot_spans,is_pareto
model,0.89,0.5,3.5,0.2,score_point,0.00425531914893617,2.84,0.78,0.22,0.35845213849287166,705,400,False
model,0.9,0.4,3.5,0.2,score_point,0.00425531914893617,2.9265,0.815,0.185,0.31027253668763105,705,400,False
model,0.9,0.5,3.5,0.2,score_point,0.00425531914893617,2.945,0.815,0.185,0.31027253668763105,705,400,False
model,0.91,0.4,3.5,0.2,score_point,0.00425531914893617,3.0117499999999997,0.8425,0.1575,0.2703862660944206,705,400,False
model,0.91,0.5,3.5,0.2,score_point,0.00425531914893617,3.0275,0.8425,0.1575,0.2703862660944206,705,400,False
model,0.92,0.2,3.5,0.2,score_point,0.00425531914893617,3.071,0.87,0.13,0.2285714285714286,705,400,False
model,0.92,0.3,3.5,0.2,score_point,0.00425531914893617,3.0839999999999996,0.87,0.13,0.2285714285714286,705,400,False
model,0.92,0.4,3.5,0.2,score_point,0.00425531914893617,3.0969999999999995,0.87,0.13,0.2285714285714286,705,400,False
model,0.92,0.5,3.5,0.2,score_point,0.00425531914893617,3.11,0.87,0.13,0.2285714285714286,705,400,False
model,0.74,0.7,3.5,0.2,score_point,0.005673758865248227,1.9669999999999999,0.4525,0.5475,0.7030497592295345,705,400,True
model,0.73,0.8,3.5,0.2,score_point,0.005673758865248227,1.9745000000000004,0.435,0.565,0.7174603174603174,705,400,False
model,0.75,0.6,3.5,0.2,score_point,0.005673758865248227,1.9775,0.475,0.525,0.6840390879478827,705,400,False
model,0.76,0.6,3.5,0.2,score_point,0.005673758865248227,1.9775,0.475,0.525,0.6840390879478827,705,400,False
model,0.73,0.9,3.5,0.2,score_point,0.005673758865248227,2.0309999999999997,0.435,0.565,0.7174603174603174,705,400,False
model,0.77,0.6,3.5,0.2,score_point,0.005673758865248227,2.0645000000000007,0.505,0.495,0.6578073089700996,705,400,False
model,0.73,1.0,3.5,0.2,score_point,0.005673758865248227,2.0875,0.435,0.565,0.7174603174603174,705,400,False
model,0.78,0.6,3.5,0.2,score_point,0.005673758865248227,2.1152500000000005,0.5225,0.4775,0.642016806722689,705,400,False
model,0.79,0.6,3.5,0.2,score_point,0.005673758865248227,2.137,0.53,0.47,0.6351351351351351,705,400,False
model,0.8,0.6,3.5,0.2,score_point,0.005673758865248227,2.195,0.55,0.45,0.6164383561643836,705,400,False
model,0.83,0.4,3.5,0.2,score_point,0.005673758865248227,2.2289999999999996,0.59,0.41,0.5774647887323944,705,400,False
model,0.81,0.6,3.5,0.2,score_point,0.005673758865248227,2.2385,0.565,0.435,0.6020761245674741,705,400,False
model,0.83,0.5,3.5,0.2,score_point,0.005673758865248227,2.27,0.59,0.41,0.5774647887323944,705,400,False
model,0.84,0.4,3.5,0.2,score_point,0.005673758865248227,2.29875,0.6125,0.3875,0.5545617173524151,705,400,False
model,0.84,0.5,3.5,0.2,score_point,0.005673758865248227,2.3375,0.6125,0.3875,0.5545617173524151,705,400,False
model,0.85,0.4,3.5,0.2,score_point,0.005673758865248227,2.36075,0.6325,0.3675,0.5335753176043557,705,400,False
model,0.85,0.5,3.5,0.2,score_point,0.005673758865248227,2.3975,0.6325,0.3675,0.5335753176043557,705,400,False
model,0.86,0.4,3.5,0.2,score_point,0.005673758865248227,2.43825,0.6575,0.3425,0.5064695009242144,705,400,False
model,0.86,0.5,3.5,0.2,score_point,0.005673758865248227,2.4725,0.6575,0.3425,0.5064695009242144,705,400,False
model,0.94,0.2,3.0,0.2,score_point,0.005673758865248227,2.8110000000000004,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.3,3.0,0.2,score_point,0.005673758865248227,2.8177499999999998,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.4,3.0,0.2,score_point,0.005673758865248227,2.8245000000000005,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.5,3.0,0.2,score_point,0.005673758865248227,2.83125,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.6,3.0,0.2,score_point,0.005673758865248227,2.8379999999999996,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.7,3.0,0.2,score_point,0.005673758865248227,2.8447500000000003,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.8,3.0,0.2,score_point,0.005673758865248227,2.8514999999999997,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,0.9,3.0,0.2,score_point,0.005673758865248227,2.8582500000000004,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.94,1.0,3.0,0.2,score_point,0.005673758865248227,2.865,0.9325,0.0675,0.12529002320185614,705,400,False
model,0.95,0.2,3.0,0.2,score_point,0.005673758865248227,2.888000000000001,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.3,3.0,0.2,score_point,0.005673758865248227,2.8919999999999995,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.4,3.0,0.2,score_point,0.005673758865248227,2.8960000000000004,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.5,3.0,0.2,score_point,0.005673758865248227,2.9,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.6,3.0,0.2,score_point,0.005673758865248227,2.904,0.96,0.04,0.07619047619047618,705,400,False
model,0.9,0.3,3.5,0.2,score_point,0.005673758865248227,2.9079999999999995,0.815,0.185,0.30962343096234307,705,400,False
model,0.95,0.7,3.0,0.2,score_point,0.005673758865248227,2.908000000000001,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.8,3.0,0.2,score_point,0.005673758865248227,2.9119999999999995,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,0.9,3.0,0.2,score_point,0.005673758865248227,2.9160000000000004,0.96,0.04,0.07619047619047618,705,400,False
model,0.95,1.0,3.0,0.2,score_point,0.005673758865248227,2.92,0.96,0.04,0.07619047619047618,705,400,False
model,0.96,0.2,3.0,0.2,score_point,0.005673758865248227,2.944,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.3,3.0,0.2,score_point,0.005673758865248227,2.946,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.4,3.0,0.2,score_point,0.005673758865248227,2.948,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.5,3.0,0.2,score_point,0.005673758865248227,2.95,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.6,3.0,0.2,score_point,0.005673758865248227,2.952,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.7,3.0,0.2,score_point,0.005673758865248227,2.9539999999999997,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.8,3.0,0.2,score_point,0.005673758865248227,2.9560000000000004,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,0.9,3.0,0.2,score_point,0.005673758865248227,2.958,0.98,0.02,0.038834951456310676,705,400,False
model,0.96,1.0,3.0,0.2,score_point,0.005673758865248227,2.96,0.98,0.02,0.038834951456310676,705,400,False
model,0.97,0.2,3.0,0.2,score_point,0.005673758865248227,2.9789999999999996,0.9925,0.0075,0.01474201474201474,705,400,False
